geopoint,Daylight_savings_time_flag,Timezone,Longitude,Latitude,State,City,Zip
"38.463282,-120.550021",1,-8,-120.550021,38.463282,CA,Martell,95654
"38.558073,-121.28737",1,-8,-121.28737,38.558073,CA,Mather,95655
"38.54723,-120.707891",1,-8,-120.707891,38.54723,CA,Mount Aukum,95656
"38.87672,-121.14213",1,-8,-121.14213,38.87672,CA,Newcastle,95658
"38.868919,-121.56398",1,-8,-121.56398,38.868919,CA,Nicolaus,95659
"38.676103,-121.37656",1,-8,-121.37656,38.676103,CA,North Highlands,95660
"38.731976,-121.2531",1,-8,-121.2531,38.731976,CA,Roseville,95661
"38.682803,-121.2231",1,-8,-121.2231,38.682803,CA,Orangevale,95662
"38.859227,-121.17565",1,-8,-121.17565,38.859227,CA,Penryn,95663
"38.811695,-121.02427",1,-8,-121.02427,38.811695,CA,Pilot Hill,95664
"38.40097,-120.64952",1,-8,-120.64952,38.40097,CA,Pine Grove,95665
"38.529753,-120.41411",1,-8,-120.41411,38.529753,CA,Pioneer,95666
"38.724682,-120.79533",1,-8,-120.79533,38.724682,CA,Placerville,95667
"38.8323,-121.51661",1,-8,-121.51661,38.832300000000004,CA,Pleasant Grove,95668
"38.480569,-120.86895",1,-8,-120.86895,38.480569,CA,Plymouth,95669
"38.605355,-121.28247",1,-8,-121.28247,38.605355,CA,Rancho Cordova,95670
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Represa,95671
"38.71203,-121.0023",1,-8,-121.0023,38.71203,CA,Rescue,95672
"38.688069,-121.44874",1,-8,-121.44874,38.688069,CA,Rio Linda,95673
"38.961976,-121.48166",1,-8,-121.48166,38.961976,CA,Rio Oso,95674
"38.545656,-120.74287",1,-8,-120.74287,38.545656,CA,River Pines,95675
"38.909351,-121.71843",1,-8,-121.71843,38.909351,CA,Robbins,95676
"38.789165,-121.23825",1,-8,-121.23825,38.789165,CA,Rocklin,95677
"38.752434,-121.28933",1,-8,-121.28933,38.752434,CA,Roseville,95678
"38.867147,-122.224813",1,-8,-122.224813,38.867147,CA,Rumsey,95679
"38.232898,-121.568427",1,-8,-121.568427,38.232898,CA,Ryde,95680
"38.997612,-121.37967",1,-8,-121.37967,38.997612,CA,Sheridan,95681
"38.641158,-120.97109",1,-8,-120.97109,38.641158,CA,Shingle Springs,95682
"38.492811,-121.10036",1,-8,-121.10036,38.492811,CA,Sloughhouse,95683
"38.60766,-120.5937",1,-8,-120.5937,38.60766,CA,Somerset,95684
"38.394464,-120.79015",1,-8,-120.79015,38.394464,CA,Sutter Creek,95685
"38.228976,-121.44032",1,-8,-121.44032,38.228976,CA,Thornton,95686
"38.34401,-121.95333",1,-8,-121.95333,38.34401,CA,Vacaville,95687
"38.380528,-121.99192",1,-8,-121.99192,38.380528,CA,Vacaville,95688
"38.473857,-120.59421",1,-8,-120.59421,38.473857,CA,Volcano,95689
"38.240477,-121.56507",1,-8,-121.56507,38.240477,CA,Walnut Grove,95690
"38.569193,-121.54496",1,-8,-121.54496,38.569193,CA,West Sacramento,95691
"39.030716,-121.43497",1,-8,-121.43497,39.030716,CA,Wheatland,95692
"38.382367,-121.23708",1,-8,-121.23708,38.382367,CA,Wilton,95693
"38.537434,-121.97757",1,-8,-121.97757,38.537434,CA,Winters,95694
"38.697238,-121.80944",1,-8,-121.80944,38.697238,CA,Woodland,95695
"38.34896,-121.908324",1,-8,-121.908324,38.34896,CA,Vacaville,95696
"38.751038,-121.832156",1,-8,-121.832156,38.751038,CA,Yolo,95697
"38.782731,-121.89811",1,-8,-121.89811,38.782731,CA,Zamora,95698
"38.437001,-120.845706",1,-8,-120.845706,38.437001,CA,Drytown,95699
"39.217668,-120.78346",1,-8,-120.78346,39.217668,CA,Alta,95701
"38.995732,-120.99703",1,-8,-120.99703,38.995732,CA,Applegate,95703
"38.748112,-120.67463",1,-8,-120.67463,38.748112,CA,Camino,95709
"39.167276,-120.964275",1,-8,-120.964275,39.167276,CA,Chicago Park,95712
"39.092062,-120.93471",1,-8,-120.93471,39.092062,CA,Colfax,95713
"39.204434,-120.83816",1,-8,-120.83816,39.204434,CA,Dutch Flat,95714
"39.277658,-120.7067",1,-8,-120.7067,39.277658,CA,Emigrant Gap,95715
"39.177026,-120.8451",1,-8,-120.8451,39.177026,CA,Gold Run,95717
"38.771209,-120.26765",1,-8,-120.26765,38.771209,CA,Kyburz,95720
"38.823996,-120.05956",1,-8,-120.05956,38.823996,CA,Echo Lake,95721
"39.005098,-121.01891",1,-8,-121.01891,39.005098,CA,Meadow Vista,95722
"39.26599,-120.64145",1,-8,-120.64145,39.26599,CA,Norden,95724
"38.749713,-120.53386",1,-8,-120.53386,38.749713,CA,Pollock Pines,95726
"39.311156,-120.41039",1,-8,-120.41039,39.311156,CA,Soda Springs,95728
"38.805745,-120.13213",1,-8,-120.13213,38.805745,CA,Twin Bridges,95735
"39.01004,-120.97814",1,-8,-120.97814,39.01004,CA,Weimar,95736
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Rancho Cordova,95741
"38.607756,-121.18367",1,-8,-121.18367,38.607756,CA,Rancho Cordova,95742
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Rancho Cordova,95743
"38.743811,-121.19013",1,-8,-121.19013,38.743811,CA,Granite Bay,95746
"38.768829,-121.33629",1,-8,-121.33629,38.768829,CA,Roseville,95747
"38.195804,-120.679713",1,-8,-120.679713,38.195804,CA,San Andreas,95749
"38.406432,-121.43673",1,-8,-121.43673,38.406432,CA,Elk Grove,95758
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Elk Grove,95759
"38.684324,-121.06879",1,-8,-121.06879,38.684324,CA,El Dorado Hills,95762
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Folsom,95763
"38.817993,-121.2631",1,-8,-121.2631,38.817993,CA,Rocklin,95765
"40.036998,-121.831299",1,-8,-121.831299,40.036998,CA,Spring Garden,95771
"38.681254,-121.74189",1,-8,-121.74189,38.681254,CA,Woodland,95776
"38.619545,-121.961532",1,-8,-121.961532,38.619545,CA,West Sacramento,95798
"38.619545,-121.961532",1,-8,-121.961532,38.619545,CA,West Sacramento,95799
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95812
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95813
"38.580255,-121.49125",1,-8,-121.49125,38.580255,CA,Sacramento,95814
"38.611854,-121.44553",1,-8,-121.44553,38.611854,CA,Sacramento,95815
"38.571661,-121.46827",1,-8,-121.46827,38.571661,CA,Sacramento,95816
"38.551106,-121.45996",1,-8,-121.45996,38.551106,CA,Sacramento,95817
"38.556576,-121.49285",1,-8,-121.49285,38.556576,CA,Sacramento,95818
"38.568855,-121.44099",1,-8,-121.44099,38.568855,CA,Sacramento,95819
"38.535795,-121.44663",1,-8,-121.44663,38.535795,CA,Sacramento,95820
"38.623304,-121.38181",1,-8,-121.38181,38.623304,CA,Sacramento,95821
"38.51394,-121.49201",1,-8,-121.49201,38.51394,CA,Sacramento,95822
"38.477508,-121.44561",1,-8,-121.44561,38.477508,CA,Sacramento,95823
"38.518356,-121.44378",1,-8,-121.44378,38.518356,CA,Sacramento,95824
"38.594205,-121.40726",1,-8,-121.40726,38.594205,CA,Sacramento,95825
"38.550098,-121.37492",1,-8,-121.37492,38.550098,CA,Sacramento,95826
"38.566506,-121.32515",1,-8,-121.32515,38.566506,CA,Sacramento,95827
"38.484747,-121.4024",1,-8,-121.4024,38.484747,CA,Sacramento,95828
"38.476196,-121.34715",1,-8,-121.34715,38.476196,CA,Sacramento,95829
"38.498156,-121.2651",1,-8,-121.2651,38.498156,CA,Sacramento,95830
"38.494971,-121.53059",1,-8,-121.53059,38.494971,CA,Sacramento,95831
"38.464667,-121.49643",1,-8,-121.49643,38.464667,CA,Sacramento,95832
"38.616891,-121.49623",1,-8,-121.49623,38.616891,CA,Sacramento,95833
"38.642805,-121.50466",1,-8,-121.50466,38.642805,CA,Sacramento,95834
"38.664824,-121.52061",1,-8,-121.52061,38.664824,CA,Sacramento,95835
"38.707236,-121.54983",1,-8,-121.54983,38.707236,CA,Sacramento,95836
"38.700244,-121.60207",1,-8,-121.60207,38.700244,CA,Sacramento,95837
"38.641223,-121.4417",1,-8,-121.4417,38.641223,CA,Sacramento,95838
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95840
"38.66152,-121.34361",1,-8,-121.34361,38.66152,CA,Sacramento,95841
"38.687718,-121.349",1,-8,-121.349,38.687718,CA,Sacramento,95842
"38.716874,-121.3698",1,-8,-121.3698,38.716874,CA,Antelope,95843
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95851
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95852
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95853
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95857
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95860
"38.587805,-121.37809",1,-8,-121.37809,38.587805,CA,Sacramento,95864
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95865
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95866
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95867
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95873
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95887
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95894
"38.377411,-121.444429",1,-8,-121.444429,38.377411,CA,Sacramento,95899
"39.15973,-121.53735",1,-8,-121.53735,39.15973,CA,Marysville,95901
"39.125997,-121.36637",1,-8,-121.36637,39.125997,CA,Beale AFB,95903
"39.465229,-120.84496",1,-8,-120.84496,39.465229,CA,Alleghany,95910
"38.97159,-122.02725",1,-8,-122.02725,38.97159,CA,Arbuckle,95912
"39.633265,-122.21009",1,-8,-122.21009,39.633265,CA,Artois,95913
"39.425854,-121.35852",1,-8,-121.35852,39.425854,CA,Bangor,95914
"39.912222,-120.834958",1,-8,-120.834958,39.912222,CA,Belden,95915
"39.661519,-121.38193",1,-8,-121.38193,39.661519,CA,Berry Creek,95916
"39.413477,-121.71162",1,-8,-121.71162,39.413477,CA,Biggs,95917
"39.282171,-121.34733",1,-8,-121.34733,39.282171,CA,Browns Valley,95918
"39.453457,-121.26543",1,-8,-121.26543,39.453457,CA,Brownsville,95919
"39.44223,-121.95216",1,-8,-121.95216,39.44223,CA,Butte City,95920
"39.469943,-121.07321",1,-8,-121.07321,39.469943,CA,Camptonville,95922
"40.187554,-121.1152",1,-8,-121.1152,40.187554,CA,Canyondam,95923
"39.26599,-120.64145",1,-8,-120.64145,39.26599,CA,Cedar Ridge,95924
"39.466279,-121.20936",1,-8,-121.20936,39.466279,CA,Challenge,95925
"39.745973,-121.84259",1,-8,-121.84259,39.745973,CA,Chico,95926
"39.805255,-121.684124",1,-8,-121.684124,39.805255,CA,Chico,95927
"39.720955,-121.81888",1,-8,-121.81888,39.720955000000004,CA,Chico,95928
"39.731406,-121.801215",1,-8,-121.801215,39.731406,CA,Chico,95929
"39.563522,-121.13191",1,-8,-121.13191,39.563522,CA,Clipper Mills,95930
"39.169245,-122.290204",1,-8,-122.290204,39.169245,CA,College City,95931
"39.254875,-122.04572",1,-8,-122.04572,39.254875,CA,Colusa,95932
"40.074042,-120.93973",1,-8,-120.93973,40.074042,CA,Crescent Mills,95934
"39.381883,-121.21763",1,-8,-121.21763,39.381883,CA,Dobbins,95935
"39.567001,-120.8384",1,-8,-120.8384,39.567001,CA,Downieville,95936
"38.931025,-121.94518",1,-8,-121.94518,38.931025,CA,Dunnigan,95937
"39.624259,-121.79152",1,-8,-121.79152,39.624259,CA,Durham,95938
"39.535446,-122.57667",1,-8,-122.57667,39.535446,CA,Elk Creek,95939
"39.585648,-121.259009",1,-8,-121.259009,39.585648,CA,Feather Falls,95940
"39.51642,-121.26853",1,-8,-121.26853,39.51642,CA,Forbestown,95941
"40.044865,-121.59415",1,-8,-121.59415,40.044865,CA,Forest Ranch,95942
"39.605289,-122.03231",1,-8,-122.03231,39.605289,CA,Glenn,95943
"39.545514,-120.88512",1,-8,-120.88512,39.545514,CA,Goodyears Bar,95944
"39.202725,-121.02076",1,-8,-121.02076,39.202725,CA,Grass Valley,95945
"39.207828,-121.20021",1,-8,-121.20021,39.207828,CA,Penn Valley,95946
"40.144573,-120.88311",1,-8,-120.88311,40.144573,CA,Greenville,95947
"39.35217,-121.71129",1,-8,-121.71129,39.35217,CA,Gridley,95948
"39.13255,-121.0981",1,-8,-121.0981,39.13255,CA,Grass Valley,95949
"39.070128,-121.8981",1,-8,-121.8981,39.070128,CA,Grimes,95950
"39.738889,-122.01675",1,-8,-122.01675,39.738889,CA,Hamilton City,95951
"39.25209,-121.69439",1,-8,-121.69439,39.25209,CA,Live Oak,95953
"39.888074,-121.59048",1,-8,-121.59048,39.888074,CA,Magalia,95954
"39.283329,-122.20206",1,-8,-122.20206,39.283329,CA,Maxwell,95955
"39.93935,-121.06047",1,-8,-121.06047,39.93935,CA,Meadow Valley,95956
"39.070323,-121.83065",1,-8,-121.83065,39.070323,CA,Meridian,95957
"39.556251,-121.803777",1,-8,-121.803777,39.556251,CA,Nelson,95958
"39.299405,-120.95144",1,-8,-120.95144,39.299405,CA,Nevada City,95959
"39.396152,-121.08227",1,-8,-121.08227,39.396152,CA,North San Juan,95960
"39.089929,-121.55053",1,-8,-121.55053,39.089929,CA,Olivehurst,95961
"39.355688,-121.2548",1,-8,-121.2548,39.355688,CA,Oregon House,95962
"39.760968,-122.218",1,-8,-122.218,39.760968,CA,Orland,95963
"39.558586,-121.58923",1,-8,-121.58923,39.558586,CA,Oroville,95965
"39.491076,-121.49468",1,-8,-121.49468,39.491076,CA,Oroville,95966
"39.723898,-121.572986",1,-8,-121.572986,39.723898,CA,Paradise,95967
"39.434644,-121.55043",1,-8,-121.55043,39.434644,CA,Palermo,95968
"39.750422,-121.61026",1,-8,-121.61026,39.750422,CA,Paradise,95969
"39.415041,-122.02487",1,-8,-122.02487,39.415041,CA,Princeton,95970
"39.957324,-120.98366",1,-8,-120.98366,39.957324,CA,Quincy,95971
"39.441356,-121.31354",1,-8,-121.31354,39.441356,CA,Rackerby,95972
"39.793465,-121.87946",1,-8,-121.87946,39.793465,CA,Chico,95973
"39.496465,-121.74712",1,-8,-121.74712,39.496465,CA,Richvale,95974
"39.224179,-121.14539",1,-8,-121.14539,39.224179,CA,Rough And Ready,95975
"39.723898,-121.572986",1,-8,-121.572986,39.723898,CA,Chico,95976
"39.19322,-121.28975",1,-8,-121.28975,39.19322,CA,Smartville,95977
"39.904478,-121.52805",1,-8,-121.52805,39.904478,CA,Stirling City,95978
"39.331444,-122.47943",1,-8,-122.47943,39.331444,CA,Stonyford,95979
"39.918503,-121.337404",1,-8,-121.337404,39.918503,CA,Storrie,95980
"39.584801,-121.08762",1,-8,-121.08762,39.584801,CA,Strawberry Valley,95981
"39.16855,-121.76465",1,-8,-121.76465,39.16855,CA,Sutter,95982
"40.06686,-120.77442",1,-8,-120.77442,40.06686,CA,Taylorsville,95983
"40.017767,-121.05989",1,-8,-121.05989,40.017767,CA,Twain,95984
"39.340422,-120.79166",1,-8,-120.79166,39.340422,CA,Washington,95986
"39.139543,-122.20563",1,-8,-122.20563,39.139543,CA,Williams,95987
"39.499754,-122.20773",1,-8,-122.20773,39.499754,CA,Willows,95988
"39.114138,-121.6196",1,-8,-121.6196,39.114138,CA,Yuba City,95991
"39.020133,-121.681345",1,-8,-121.681345,39.020133,CA,Yuba City,95992
"39.109272,-121.68033",1,-8,-121.68033,39.109272,CA,Yuba City,95993
"40.56816,-122.41519",1,-8,-122.41519,40.56816,CA,Redding,96001
"40.539302,-122.33279",1,-8,-122.33279,40.539302,CA,Redding,96002
"40.641389,-122.34206",1,-8,-122.34206,40.641389,CA,Redding,96003
"41.190742,-120.90294",1,-8,-120.90294,41.190742,CA,Adin,96006
"40.45453,-122.31101",1,-8,-122.31101,40.45453,CA,Anderson,96007
"40.732501,-122.11264",1,-8,-122.11264,40.732501,CA,Bella Vista,96008
"41.119727,-121.1362",1,-8,-121.1362,41.119727,CA,Bieber,96009
"40.723792,-123.34016",1,-8,-123.34016,40.723792,CA,Big Bar,96010
"41.027553,-121.91847",1,-8,-121.91847,41.027553,CA,Big Bend,96011
"40.926289,-121.68452",1,-8,-121.68452,40.926289,CA,Burney,96013
"41.32211,-122.81535",1,-8,-122.81535,41.32211,CA,Callahan,96014
"41.425912,-120.90316",1,-8,-120.90316,41.425912,CA,Canby,96015
"40.929301,-121.55711",1,-8,-121.55711,40.929301,CA,Cassel,96016
"41.109487,-122.33133",1,-8,-122.33133,41.109487,CA,Castella,96017
"40.682393,-122.36824",1,-8,-122.36824,40.682393,CA,Shasta Lake,96019
"40.289788,-121.23263",1,-8,-121.23263,40.289788,CA,Chester,96020
"39.918271,-122.21393",1,-8,-122.21393,39.918271,CA,Corning,96021
"40.360583,-122.33544",1,-8,-122.33544,40.360583,CA,Cottonwood,96022
"41.963883,-121.89165",1,-8,-121.89165,41.963883,CA,Dorris,96023
"40.606673,-122.92335",1,-8,-122.92335,40.606673,CA,Douglas City,96024
"41.221077,-122.28003",1,-8,-122.28003,41.221077,CA,Dunsmuir,96025
"41.414707,-122.96832",1,-8,-122.96832,41.414707,CA,Etna,96027
"41.056097,-121.49021",1,-8,-121.49021,41.056097,CA,Fall River Mills,96028
"39.861821,-122.48014",1,-8,-122.48014,39.861821,CA,Flournoy,96029
"41.228397,-123.20187",1,-8,-123.20187,41.228397,CA,Forks Of Salmon,96031
"41.615475,-122.87744",1,-8,-122.87744,41.615475,CA,Fort Jones,96032
"40.736679,-122.61121",1,-8,-122.61121,40.736679,CA,French Gulch,96033
"41.441194,-122.64688",1,-8,-122.64688,41.441194,CA,Gazelle,96034
"40.039257,-122.16555",1,-8,-122.16555,40.039257,CA,Gerber,96035
"41.53101,-122.95666",1,-8,-122.95666,41.53101,CA,Greenview,96037
"41.604392,-122.52666",1,-8,-122.52666,41.604392,CA,Grenada,96038
"41.82087,-123.43126",1,-8,-123.43126,41.82087,CA,Happy Camp,96039
"40.788512,-121.47668",1,-8,-121.47668,40.788512,CA,Hat Creek,96040
"40.524496,-123.18307",1,-8,-123.18307,40.524496,CA,Hayfork,96041
"41.925752,-122.52253",1,-8,-122.52253,41.925752,CA,Hornbrook,96044
"40.639108,-123.47525",1,-8,-123.47525,40.639108,CA,Hyampom,96046
"40.472993,-122.63707",1,-8,-122.63707,40.472993,CA,Igo,96047
"40.850776,-122.92043",1,-8,-122.92043,40.850776,CA,Junction City,96048
"40.709783,-122.311628",1,-8,-122.311628,40.709783,CA,Redding,96049
"41.831947,-122.9206",1,-8,-122.9206,41.831947,CA,Klamath River,96050
"40.939342,-122.42246",1,-8,-122.42246,40.939342,CA,Lakehead,96051
"40.743423,-122.81414",1,-8,-122.81414,40.743423,CA,Lewiston,96052
"40.446063,-120.664132",1,-8,-120.664132,40.446063,CA,Mcarthur,96053
"41.285897,-121.16094",1,-8,-121.16094,41.285897,CA,Lookout,96054
"40.041399,-122.09793",1,-8,-122.09793,40.041399,CA,Los Molinos,96055
"41.114424,-121.332",1,-8,-121.332,41.114424,CA,Mcarthur,96056
"41.263103,-122.10297",1,-8,-122.10297,41.263103,CA,Mccloud,96057
"41.790562,-121.94214",1,-8,-121.94214,41.790562,CA,Macdoel,96058
"40.437443,-121.84678",1,-8,-121.84678,40.437443,CA,Manton,96059
"40.310324,-121.43316",1,-8,-121.43316,40.310324,CA,Mill Creek,96061
"40.577799,-122.10148",1,-8,-122.10148,40.577799,CA,Millville,96062
"40.371043,-121.58245",1,-8,-121.58245,40.371043,CA,Mineral,96063
"41.736424,-122.40008",1,-8,-122.40008,41.736424,CA,Montague,96064
"40.876184,-121.88975",1,-8,-121.88975,40.876184,CA,Montgomery Creek,96065
"41.317771,-122.31207",1,-8,-122.31207,41.317771,CA,Mount Shasta,96067
"41.102891,-121.19828",1,-8,-121.19828,41.102891,CA,Nubieber,96068
"40.705474,-122.021",1,-8,-122.021,40.705474,CA,Oak Run,96069
"40.735153,-122.1944",1,-8,-122.1944,40.735153,CA,Obrien,96070
"40.646417,-121.4418",1,-8,-121.4418,40.646417,CA,Old Station,96071
"40.562648,-122.2255",1,-8,-122.2255,40.562648,CA,Palo Cedro,96073
"39.878018,-122.57972",1,-8,-122.57972,39.878018,CA,Paskenta,96074
"40.338253,-121.84025",1,-8,-121.84025,40.338253,CA,Paynes Creek,96075
"40.366349,-122.94566",1,-8,-122.94566,40.366349,CA,Platina,96076
"40.12517,-122.204141",1,-8,-122.204141,40.12517,CA,Proberta,96078
"40.686639,-122.334778",1,-8,-122.334778,40.686639,CA,Shasta Lake,96079
"40.183837,-122.24074",1,-8,-122.24074,40.183837,CA,Red Bluff,96080
"40.871548,-121.98807",1,-8,-121.98807,40.871548,CA,Round Mountain,96084
"41.734832,-123.07218",1,-8,-123.07218,41.734832,CA,Scott Bar,96085
"41.86235,-123.24091",1,-8,-123.24091,41.86235,CA,Seiad Valley,96086
"40.608728,-122.51427",1,-8,-122.51427,40.608728,CA,Shasta,96087
"40.504853,-121.83501",1,-8,-121.83501,40.504853,CA,Shingletown,96088
"40.657893,-122.427333",1,-8,-122.427333,40.657893,CA,Shasta Lake,96089
"40.024337,-122.12378",1,-8,-122.12378,40.024337,CA,Tehama,96090
"41.004651,-122.71541",1,-8,-122.71541,41.004651,CA,Trinity Center,96091
"39.941595,-122.03746",1,-8,-122.03746,39.941595,CA,Vina,96092
"40.734483,-122.93982",1,-8,-122.93982,40.734483,CA,Weaverville,96093
"41.460403,-122.38544",1,-8,-122.38544,41.460403,CA,Weed,96094
"40.607134,-122.54626",1,-8,-122.54626,40.607134,CA,Whiskeytown,96095
"40.63446,-121.91202",1,-8,-121.91202,40.63446,CA,Whitmore,96096
"41.749249,-122.64479",1,-8,-122.64479,41.749249,CA,Yreka,96097
"40.704337,-122.387808",1,-8,-122.387808,40.704337,CA,Redding,96099
"41.439363,-120.58771",1,-8,-120.58771,41.439363,CA,Alturas,96101
"39.779486,-120.64058",1,-8,-120.64058,39.779486,CA,Blairsden-Graeagle,96103
"41.527226,-120.13826",1,-8,-120.13826,41.527226,CA,Cedarville,96104
"39.862832,-120.17303",1,-8,-120.17303,39.862832,CA,Chilcoot,96105
"39.743835,-120.58114",1,-8,-120.58114,39.743835,CA,Clio,96106
"38.475853,-119.49014",1,-8,-119.49014,38.475853,CA,Coleville,96107
"41.736074,-120.3778",1,-8,-120.3778,41.736074,CA,Davis Creek,96108
"40.030098,-120.11304",1,-8,-120.11304,40.030098,CA,Doyle,96109
"41.251918,-120.12897",1,-8,-120.12897,41.251918,CA,Eagleville,96110
"39.392752,-120.021212",1,-8,-120.021212,39.392752,CA,Floriston,96111
"41.90749,-120.14789",1,-8,-120.14789,41.90749,CA,Fort Bidwell,96112
"40.158794,-120.18597",1,-8,-120.18597,40.158794,CA,Herlong,96113
"40.295652,-120.51775",1,-8,-120.51775,40.295652,CA,Janesville,96114
"41.688163,-120.23924",1,-8,-120.23924,41.688163,CA,Lake City,96115
"41.268746,-120.42843",1,-8,-120.42843,41.268746,CA,Likely,96116
"40.446122,-120.35776",1,-8,-120.35776,40.446122,CA,Litchfield,96117
"39.663256,-120.24835",1,-8,-120.24835,39.663256,CA,Loyalton,96118
"41.021344,-120.52472",1,-8,-120.52472,41.021344,CA,Madeline,96119
"38.76467,-119.85236",1,-8,-119.85236,38.76467,CA,Markleeville,96120
"40.169038,-120.37815",1,-8,-120.37815,40.169038,CA,Milford,96121
"39.801047,-120.48359",1,-8,-120.48359,39.801047,CA,Portola,96122
"40.800556,-120.36374",1,-8,-120.36374,40.800556,CA,Ravendale,96123
"39.663242,-120.43806",1,-8,-120.43806,39.663242,CA,Calpine,96124
"39.598792,-120.63432",1,-8,-120.63432,39.598792,CA,Sierra City,96125
"39.560357,-120.35662",1,-8,-120.35662,39.560357,CA,Sierraville,96126
